CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
13565,173,13,110.17999999999999,1,2,1,4,Lost
13568,12,43,187.05,5,4,1,10,Medium Value
13570,82,27,239.49,2,3,2,7,Low Value
13571,23,78,507.31,4,5,3,12,High Value
13572,44,33,1384.25,3,3,5,11,Medium Value
13573,92,3,31.770000000000003,2,1,1,4,Lost
13575,15,5,88.55,5,1,1,7,Low Value
13576,15,45,3130.3,5,4,5,14,High Value
13577,80,20,356.75,2,2,2,6,Low Value
13581,148,10,118.0,1,1,1,3,Lost
13584,145,24,142.4,1,3,1,5,Lost
13588,94,8,113.30000000000001,2,1,1,4,Lost
13589,18,9,147.0,4,1,1,6,Low Value
13590,38,39,912.03,3,4,4,11,Medium Value
13591,43,38,776.23,3,3,4,10,Medium Value
13592,44,13,205.51,3,2,2,7,Low Value
13593,1,91,1366.05,5,5,5,15,High Value
13599,37,53,1652.82,4,4,5,13,High Value
13600,151,19,219.52,1,2,2,5,Lost
13601,50,42,373.2,3,4,3,10,Medium Value
13606,82,37,246.63,2,3,2,7,Low Value
13610,26,86,464.37,4,5,3,12,High Value
13611,9,17,333.57,5,2,2,9,Medium Value
13614,3,86,778.88,5,5,4,14,High Value
13615,157,23,417.69,1,3,3,7,Low Value
13617,19,13,131.10999999999999,4,2,1,7,Low Value
13618,12,13,177.34,5,2,1,8,Low Value
13623,49,63,539.17,3,4,3,10,Medium Value
13626,91,19,257.23,2,2,2,6,Low Value
13627,15,44,715.81,5,4,4,13,High Value
13629,12,20,3666.0,5,2,5,12,High Value
13630,10,57,1059.54,5,4,4,13,High Value
13631,3,8,2290.7200000000003,5,1,5,11,Medium Value
13632,12,84,812.26,5,5,4,14,High Value
13634,81,71,597.61,2,4,3,9,Medium Value
13636,91,35,541.45,2,3,3,8,Low Value
13637,26,91,678.65,4,5,4,13,High Value
13642,54,57,312.28,3,4,2,9,Medium Value
13643,24,6,87.9,4,1,1,6,Low Value
13647,14,33,803.86,5,3,4,12,High Value
13649,95,8,148.8,2,1,1,4,Lost
13650,46,36,745.52,3,3,4,10,Medium Value
13652,95,20,329.44,2,2,2,6,Low Value
13654,40,68,1172.84,3,4,4,11,Medium Value
13655,80,21,383.65,2,2,3,7,Low Value
13656,3,49,379.65,5,4,3,12,High Value
13657,40,9,152.34,3,1,1,5,Lost
13658,43,32,933.3,3,3,4,10,Medium Value
13659,44,103,1563.0,3,5,5,13,High Value
13662,51,34,516.44,3,3,3,9,Medium Value
13663,18,13,189.47,4,2,1,7,Low Value
13666,126,8,64.05,1,1,1,3,Lost
13668,5,258,4042.84,5,5,5,15,High Value
13672,140,6,186.39000000000001,1,1,1,3,Lost
13675,123,15,308.44,1,2,2,5,Lost
13680,176,70,2391.59,1,4,5,10,Medium Value
13682,26,3,59.5,4,1,1,6,Low Value
13684,124,29,65.13,1,3,1,5,Lost
13686,21,8,72.0,4,1,1,6,Low Value
13692,52,32,871.58,3,3,4,10,Medium Value
13694,1,282,31362.78,5,5,5,15,High Value
13695,9,28,749.54,5,3,4,12,High Value
13700,15,113,1229.31,5,5,4,14,High Value
13703,157,1,99.5,1,1,1,3,Lost
13706,141,20,330.79,1,2,2,5,Lost
13707,106,48,806.41,2,4,4,10,Medium Value
13708,110,49,285.33,1,4,2,7,Low Value
13709,7,83,1518.68,5,5,5,15,High Value
13711,57,13,252.06,3,2,2,7,Low Value
13712,85,10,228.84,2,1,2,5,Lost
13715,120,60,582.71,1,4,3,8,Low Value
13716,108,21,138.28,1,2,1,4,Lost
13717,11,56,754.22,5,4,4,13,High Value
13718,85,12,306.55,2,2,2,6,Low Value
13719,44,20,338.74,3,2,2,7,Low Value
13720,17,30,552.55,4,3,3,10,Medium Value
13722,121,46,1463.47,1,4,5,10,Medium Value
13723,56,6,199.85000000000002,3,1,1,5,Lost
13725,8,95,1865.7,5,5,5,15,High Value
13728,37,31,493.93,4,3,3,10,Medium Value
13731,58,38,610.59,3,3,3,9,Medium Value
13735,14,102,1409.69,5,5,5,15,High Value
13736,99,76,357.53,2,5,3,10,Medium Value
13737,39,30,339.59999999999997,3,3,2,8,Low Value
13740,79,23,350.75,2,3,2,7,Low Value
13741,22,20,363.13,4,2,3,9,Medium Value
13742,1,258,2632.57,5,5,5,15,High Value
13743,56,13,353.15999999999997,3,2,2,7,Low Value
13744,131,44,817.3199999999999,1,4,4,9,Medium Value
13745,1,25,300.04,5,3,2,10,Medium Value
13748,71,12,376.85,2,2,3,7,Low Value
13750,10,18,991.19,5,2,4,11,Medium Value
13751,127,9,296.25,1,1,2,4,Lost
13752,23,63,891.53,4,4,4,12,High Value
13753,126,35,741.26,1,3,4,8,Low Value
13754,156,8,156.0,1,1,1,3,Lost
13756,22,36,707.41,4,3,4,11,Medium Value
13758,40,71,1632.67,3,4,5,12,High Value
13760,95,28,135.09,2,3,1,6,Low Value
13761,18,32,491.71000000000004,4,3,3,10,Medium Value
13762,57,7,306.72,3,1,2,6,Low Value
13764,176,69,499.89,1,4,3,8,Low Value
13767,3,174,5489.43,5,5,5,15,High Value
13769,46,61,1125.71,3,4,4,11,Medium Value
13771,38,70,1464.8500000000001,3,4,5,12,High Value
13772,78,36,228.42,2,3,2,7,Low Value
13777,4,63,4801.34,5,4,5,14,High Value
13780,9,9,116.28000000000002,5,1,1,7,Low Value
13781,89,17,127.84,2,2,1,5,Lost
13782,73,45,361.3,2,4,3,9,Medium Value
13784,7,23,1632.39,5,3,5,13,High Value
13791,7,7,937.0,5,1,4,10,Medium Value
13792,126,4,74.60000000000001,1,1,1,3,Lost
13798,4,183,20627.12,5,5,5,15,High Value
13799,133,16,341.7,1,2,2,5,Lost
13800,148,33,558.32,1,3,3,7,Low Value
13802,93,48,3131.06,2,4,5,11,Medium Value
13803,94,17,277.07,2,2,2,6,Low Value
13804,128,41,723.63,1,4,4,9,Medium Value
13809,144,12,155.05,1,2,1,4,Lost
13811,22,13,814.5,4,2,4,10,Medium Value
13815,11,136,2977.75,5,5,5,15,High Value
13819,140,36,1140.35,1,3,4,8,Low Value
13821,100,42,270.15,2,4,2,8,Low Value
13824,42,26,1232.98,3,3,4,10,Medium Value
13826,15,10,189.5,5,1,1,7,Low Value
13831,39,54,685.4499999999999,3,4,4,11,Medium Value
13835,54,21,328.45,3,2,2,7,Low Value
13837,50,18,266.59000000000003,3,2,2,7,Low Value
13841,91,1,85.0,2,1,1,4,Lost
13842,38,92,1517.9,3,5,5,13,High Value
13846,81,15,252.53,2,2,2,6,Low Value
13848,136,3,615.0,1,1,3,5,Lost
13849,9,38,593.5799999999999,5,3,3,11,Medium Value
13851,127,17,246.32,1,2,2,5,Lost
13854,35,60,4550.1,4,4,5,13,High Value
13856,7,14,388.5,5,2,3,10,Medium Value
13859,165,28,201.16,1,3,1,5,Lost
13862,26,73,1152.51,4,5,4,13,High Value
13863,86,20,305.78,2,2,2,6,Low Value
13865,25,17,282.52,4,2,2,8,Low Value
13867,57,8,138.85,3,1,1,5,Lost
13869,101,117,1249.54,2,5,4,11,Medium Value
13870,7,55,898.0,5,4,4,13,High Value
13871,1,155,3010.82,5,5,5,15,High Value
13873,57,14,230.4,3,2,2,7,Low Value
13875,23,58,1067.88,4,4,4,12,High Value
13880,25,66,1241.77,4,4,4,12,High Value
13881,8,82,5218.33,5,5,5,15,High Value
13883,57,94,1742.78,3,5,5,13,High Value
13884,116,10,196.25,1,1,1,3,Lost
13885,28,28,506.8,4,3,3,10,Medium Value
13887,43,19,349.55,3,2,2,7,Low Value
13888,57,19,229.56,3,2,2,7,Low Value
13892,85,3,54.519999999999996,2,1,1,4,Lost
13893,136,21,821.1,1,2,4,7,Low Value
13894,149,10,160.85,1,1,1,3,Lost
13895,3,15,382.46000000000004,5,2,3,10,Medium Value
13898,164,12,155.93,1,2,1,4,Lost
13899,113,15,298.5,1,2,2,5,Lost
13900,22,43,740.95,4,4,4,12,High Value
13901,95,34,648.3,2,3,3,8,Low Value
13904,133,17,201.12,1,2,1,4,Lost
13908,53,52,831.11,3,4,4,11,Medium Value
13911,36,106,1703.91,4,5,5,14,High Value
13917,30,5,65.38,4,1,1,6,Low Value
13918,92,8,198.2,2,1,1,4,Lost
13929,8,9,842.65,5,1,4,10,Medium Value
13931,119,20,378.21000000000004,1,2,3,6,Low Value
13932,133,16,307.4,1,2,2,5,Lost
13934,102,31,922.1,2,3,4,9,Medium Value
13936,18,26,376.58,4,3,3,10,Medium Value
13937,8,9,158.85,5,1,1,7,Low Value
13939,150,12,184.5,1,2,1,4,Lost
13941,10,17,1736.14,5,2,5,12,High Value
13946,40,9,485.96999999999997,3,1,3,7,Low Value
13950,85,7,179.30999999999997,2,1,1,4,Lost
13951,15,39,674.45,5,4,4,13,High Value
13952,56,137,3251.071,3,5,5,13,High Value
13953,3,3,1750.0,5,1,5,11,Medium Value
13955,144,11,205.1,1,1,2,4,Lost
13956,82,54,290.32,2,4,2,8,Low Value
13959,120,18,122.7,1,2,1,4,Lost
13962,84,7,117.6,2,1,1,4,Lost
13963,147,28,513.24,1,3,3,7,Low Value
13969,8,215,2226.61,5,5,5,15,High Value
13971,17,67,1280.98,4,4,4,12,High Value
13972,40,9,145.9,3,1,1,5,Lost
13973,126,11,264.7,1,1,2,4,Lost
13975,54,126,954.01,3,5,4,12,High Value
13976,45,10,357.98,3,1,3,7,Low Value
13982,2,50,801.54,5,4,4,13,High Value
13983,26,61,1351.7,4,4,5,13,High Value
13984,88,5,562.4300000000001,2,1,3,6,Low Value
13985,23,62,1165.3,4,4,4,12,High Value
13988,1,112,1923.5,5,5,5,15,High Value
13989,78,23,896.6700000000001,2,3,4,9,Medium Value
13990,52,16,311.3,3,2,2,7,Low Value
13993,44,69,1492.82,3,4,5,12,High Value
13995,84,17,310.45,2,2,2,6,Low Value
13999,18,70,1259.77,4,4,4,12,High Value
14000,50,15,635.66,3,2,3,8,Low Value
14001,71,15,1007.9,2,2,4,8,Low Value
14004,12,57,1480.36,5,4,5,14,High Value
14005,14,22,331.46,5,3,2,10,Medium Value
14006,80,20,662.09,2,2,3,7,Low Value
14009,37,42,695.61,4,4,4,12,High Value
14012,116,11,328.8,1,1,2,4,Lost
14013,114,8,118.5,1,1,1,3,Lost
14016,46,77,2610.89,3,5,5,13,High Value
14021,50,18,501.7,3,2,3,8,Low Value
14022,64,28,440.0,2,3,3,8,Low Value
14023,89,16,273.14,2,2,2,6,Low Value
14030,82,104,758.52,2,5,4,11,Medium Value
14031,7,120,6248.97,5,5,5,15,High Value
14032,7,67,1225.95,5,4,4,13,High Value
14035,106,23,700.58,2,3,4,9,Medium Value
14036,123,38,626.65,1,3,3,7,Low Value
14037,15,2,35.400000000000006,5,1,1,7,Low Value
14038,46,45,716.32,3,4,4,11,Medium Value
14040,22,120,1945.16,4,5,5,14,High Value
14041,105,21,141.41,2,2,1,5,Lost
14044,148,54,170.44,1,4,1,6,Low Value
14045,176,4,925.3499999999999,1,1,4,6,Low Value
14046,123,14,154.99,1,2,1,4,Lost
14047,38,6,349.0,3,1,2,6,Low Value
14048,144,85,409.93,1,5,3,9,Medium Value
14049,39,250,3017.81,3,5,5,13,High Value
14051,12,69,4541.18,5,4,5,14,High Value
14056,23,498,3653.83,4,5,5,14,High Value
14057,1,137,2226.91,5,5,5,15,High Value
14059,105,8,183.6,2,1,1,4,Lost
14060,22,84,2521.06,4,5,5,14,High Value
14062,15,47,3750.55,5,4,5,14,High Value
14064,50,32,842.16,3,3,4,10,Medium Value
14066,105,7,152.55,2,1,1,4,Lost
14068,159,24,265.85,1,3,2,6,Low Value
14071,99,29,356.81,2,3,2,7,Low Value
14075,100,18,307.92,2,2,2,6,Low Value
14077,21,34,310.4,4,3,2,9,Medium Value
14078,23,39,691.67,4,4,4,12,High Value
14081,141,81,498.1,1,5,3,9,Medium Value
14083,38,3,29.58,3,1,1,5,Lost
14085,14,216,1767.62,5,5,5,15,High Value
14088,9,186,15388.0,5,5,5,15,High Value
14090,163,1,76.32000000000001,1,1,1,3,Lost
14092,9,77,1475.53,5,5,5,15,High Value
14099,9,108,1341.75,5,5,5,15,High Value
14101,36,25,4159.389999999999,4,3,5,12,High Value
14104,4,19,111.25999999999999,5,2,1,8,Low Value
14105,78,74,1266.23,2,5,4,11,Medium Value
14107,15,74,1473.6,5,5,5,15,High Value
14110,10,70,2081.2400000000002,5,4,5,14,High Value
14111,80,2,94.2,2,1,1,4,Lost
14112,42,71,1152.5,3,4,4,11,Medium Value
14114,112,15,386.53,1,2,3,6,Low Value
14127,95,29,452.23,2,3,3,8,Low Value
14128,94,22,305.54,2,3,2,7,Low Value
14129,99,16,358.90000000000003,2,2,3,7,Low Value
14130,158,66,480.91,1,4,3,8,Low Value
14132,1,42,607.92,5,4,3,12,High Value
14133,154,16,318.0,1,2,2,5,Lost
14135,25,47,1494.41,4,4,5,13,High Value
14145,56,4,1128.6,3,1,4,8,Low Value
14146,93,30,662.3,2,3,3,8,Low Value
14147,124,2,182.8,1,1,1,3,Lost
14148,72,3,157.2,2,1,1,4,Lost
14149,59,28,446.62,3,3,3,9,Medium Value
14152,73,29,314.51,2,3,2,7,Low Value
14154,78,52,1345.62,2,4,5,11,Medium Value
14155,105,6,118.75,2,1,1,4,Lost
14156,2,682,53327.82,5,5,5,15,High Value
14157,124,37,269.18,1,3,2,6,Low Value
14159,8,299,1222.44,5,5,4,14,High Value
14161,54,78,814.47,3,5,4,12,High Value
14162,12,25,289.36,5,3,2,10,Medium Value
14163,38,25,749.79,3,3,4,10,Medium Value
14165,114,24,120.44,1,3,1,5,Lost
14167,4,39,389.85,5,4,3,12,High Value
14173,58,11,114.04,3,1,1,5,Lost
14175,10,59,1205.99,5,4,4,13,High Value
14176,136,22,417.35,1,3,3,7,Low Value
14177,18,19,108.13,4,2,1,7,Low Value
14178,21,29,197.37,4,3,1,8,Low Value
14180,7,139,2705.92,5,5,5,15,High Value
14185,170,3,197.65,1,1,1,3,Lost
14188,53,23,760.9,3,3,4,10,Medium Value
14189,39,110,1844.83,3,5,5,13,High Value
14191,1,51,1105.6,5,4,4,13,High Value
14193,108,23,422.53999999999996,1,3,3,7,Low Value
14194,11,220,3969.16,5,5,5,15,High Value
14195,40,7,1012.0,3,1,4,8,Low Value
14198,78,12,183.3,2,2,1,5,Lost
14199,57,2,185.39999999999998,3,1,1,5,Lost
14201,25,16,343.86,4,2,2,8,Low Value
14205,103,14,222.9,2,2,2,6,Low Value
14206,78,20,328.15999999999997,2,2,2,6,Low Value
14209,52,53,1083.15,3,4,4,11,Medium Value
14210,36,71,1294.7,4,4,4,12,High Value
14211,46,48,909.89,3,4,4,11,Medium Value
14214,9,54,822.21,5,4,4,13,High Value
14215,25,56,932.27,4,4,4,12,High Value
14217,23,43,870.95,4,4,4,12,High Value
14220,86,10,319.42,2,1,2,5,Lost
14221,29,81,1653.83,4,5,5,14,High Value
14222,16,41,683.17,5,4,4,13,High Value
14223,103,18,304.9,2,2,2,6,Low Value
14224,54,80,492.07,3,5,3,11,Medium Value
14226,49,41,1692.0,3,4,5,12,High Value
14227,35,134,2399.52,4,5,5,14,High Value
14229,130,26,762.13,1,3,4,8,Low Value
14231,22,50,925.71,4,4,4,12,High Value
14232,25,61,1003.97,4,4,4,12,High Value
14233,50,20,959.1,3,2,4,9,Medium Value
14235,65,47,1264.55,2,4,4,10,Medium Value
14238,165,8,146.85,1,1,1,3,Lost
14239,39,67,1295.04,3,4,4,11,Medium Value
14240,64,10,226.85,2,1,2,5,Lost
14241,22,10,213.70000000000002,4,1,2,7,Low Value
14242,73,16,280.55,2,2,2,6,Low Value
14243,15,79,1304.16,5,5,4,14,High Value
14245,58,108,1693.45,3,5,5,13,High Value
14246,84,24,449.64,2,3,3,8,Low Value
14247,117,20,136.76999999999998,1,2,1,4,Lost
14248,157,8,302.58,1,1,2,4,Lost
14256,99,21,445.2,2,2,3,7,Low Value
14257,23,56,1030.59,4,4,4,12,High Value
14258,38,67,7607.82,3,4,5,12,High Value
14262,79,16,240.0,2,2,2,6,Low Value
14264,84,5,115.7,2,1,1,4,Lost
14267,1,55,1516.24,5,4,5,14,High Value
14270,170,29,492.65000000000003,1,3,3,7,Low Value
14271,64,10,112.32,2,1,1,4,Lost
14272,93,8,132.09,2,1,1,4,Lost
14273,56,12,218.7,3,2,2,7,Low Value
14276,19,43,720.4,4,4,4,12,High Value
14277,51,74,1629.03,3,5,5,13,High Value
14280,35,8,134.04,4,1,1,6,Low Value
14282,1,68,1652.58,5,4,5,14,High Value
14285,15,1,5.9,5,1,1,7,Low Value
14286,81,141,2050.08,2,5,5,12,High Value
14287,37,4,83.28,4,1,1,6,Low Value
14288,52,16,426.6,3,2,3,8,Low Value
14289,15,38,723.52,5,3,4,12,High Value
14291,11,120,2030.22,5,5,5,15,High Value
14292,43,42,1125.21,3,4,4,11,Medium Value
14293,144,7,143.1,1,1,1,3,Lost
14297,113,11,232.6,1,1,2,4,Lost
14298,4,783,26471.21,5,5,5,15,High Value
14299,157,19,1136.7,1,2,4,7,Low Value
14304,61,17,383.45,3,2,3,8,Low Value
14307,58,59,911.87,3,4,4,11,Medium Value
14309,7,62,1162.27,5,4,4,13,High Value
14311,81,20,310.26,2,2,2,6,Low Value
14312,25,49,854.59,4,4,4,12,High Value
14315,30,37,856.2,4,3,4,11,Medium Value
14320,45,31,477.79,3,3,3,9,Medium Value
14321,15,58,626.93,5,4,3,12,High Value
14323,77,19,299.82,2,2,2,6,Low Value
14326,81,8,183.85,2,1,1,4,Lost
14327,2,12,311.65,5,2,2,9,Medium Value
14329,3,171,3085.68,5,5,5,15,High Value
14334,42,85,1358.08,3,5,5,13,High Value
14336,37,59,1114.39,4,4,4,12,High Value
14338,35,30,579.97,4,3,3,10,Medium Value
14339,81,14,309.52,2,2,2,6,Low Value
14340,57,6,134.7,3,1,1,5,Lost
14341,54,45,703.15,3,4,4,11,Medium Value
14342,49,7,309.6,3,1,2,6,Low Value
14344,45,31,290.23,3,3,2,8,Low Value
14346,136,17,262.44,1,2,2,5,Lost
14348,99,18,409.57,2,2,3,7,Low Value
14350,113,18,282.93,1,2,2,5,Lost
14351,3,1,51.0,5,1,1,7,Low Value
14352,73,38,845.32,2,3,4,9,Medium Value
14353,54,6,90.6,3,1,1,5,Lost
14364,3,50,2808.0,5,4,5,14,High Value
14367,23,271,4116.77,4,5,5,14,High Value
14368,158,8,155.0,1,1,1,3,Lost
14371,134,4,100.5,1,1,1,3,Lost
14375,24,66,235.56,4,4,2,10,Medium Value
14377,30,11,617.05,4,1,3,8,Low Value
14379,134,17,110.98,1,2,1,4,Lost
14383,2,15,242.09,5,2,2,9,Medium Value
14386,135,7,142.4,1,1,1,3,Lost
14388,42,48,860.39,3,4,4,11,Medium Value
14389,29,19,311.14,4,2,2,8,Low Value
14390,50,76,810.43,3,5,4,12,High Value
14393,57,5,67.95,3,1,1,5,Lost
14395,16,158,1643.64,5,5,5,15,High Value
14397,10,18,379.04,5,2,3,10,Medium Value
14401,1,46,1352.04,5,4,5,14,High Value
14403,56,17,976.01,3,2,4,9,Medium Value
14404,8,46,884.05,5,4,4,13,High Value
14407,44,35,1002.6800000000001,3,3,4,10,Medium Value
14408,10,50,1215.32,5,4,4,13,High Value
14409,157,11,337.3,1,1,2,4,Lost
14410,45,105,774.0,3,5,4,12,High Value
14411,149,14,1063.0,1,2,4,7,Low Value
14415,21,187,1873.19,4,5,5,14,High Value
14419,91,36,183.04,2,3,1,6,Low Value
14421,50,15,455.18,3,2,3,8,Low Value
14422,9,61,1032.15,5,4,4,13,High Value
14423,57,3,265.2,3,1,2,6,Low Value
14426,17,140,2209.93,4,5,5,14,High Value
14428,78,28,330.62,2,3,2,7,Low Value
14431,141,17,470.36,1,2,3,6,Low Value
14438,145,9,131.9,1,1,1,3,Lost
14439,158,32,2661.24,1,3,5,9,Medium Value
14440,155,18,529.01,1,2,3,6,Low Value
14441,94,13,356.84000000000003,2,2,2,6,Low Value
14442,43,63,1589.82,3,4,5,12,High Value
14443,149,19,304.9,1,2,2,5,Lost
14446,85,83,303.04,2,5,2,9,Medium Value
14447,35,39,601.03,4,4,3,11,Medium Value
14449,85,55,189.67,2,4,1,7,Low Value
14450,19,40,483.25,4,4,3,11,Medium Value
14451,33,52,360.0,4,4,3,11,Medium Value
14453,29,22,119.93,4,3,1,8,Low Value
14457,149,4,113.64,1,1,1,3,Lost
14460,10,10,276.53999999999996,5,1,2,8,Low Value
14461,17,166,1746.22,4,5,5,14,High Value
14462,24,142,1117.27,4,5,4,13,High Value
14463,9,4,309.42,5,1,2,8,Low Value
14465,85,123,1038.44,2,5,4,11,Medium Value
14466,26,25,965.95,4,3,4,11,Medium Value
14467,151,15,131.7,1,2,1,4,Lost
14470,126,35,297.64,1,3,2,6,Low Value
14472,26,182,1210.83,4,5,4,13,High Value
14473,121,1,85.0,1,1,1,3,Lost
14475,25,28,622.17,4,3,3,10,Medium Value
14476,96,17,193.0,2,2,1,5,Lost
14477,23,3,523.0,4,1,3,8,Low Value
14479,92,8,141.85,2,1,1,4,Lost
14481,3,30,636.51,5,3,3,11,Medium Value
14482,78,15,238.1,2,2,2,6,Low Value
14483,120,9,137.1,1,1,1,3,Lost
14489,46,30,463.38,3,3,3,9,Medium Value
14491,14,13,213.73,5,2,2,9,Medium Value
14496,150,14,234.47,1,2,2,5,Lost
14497,148,29,475.37,1,3,3,7,Low Value
14498,25,14,147.02,4,2,1,7,Low Value
14499,117,42,122.87,1,4,1,6,Low Value
14500,28,5,284.85,4,1,2,7,Low Value
14501,22,10,251.21,4,1,2,7,Low Value
14502,73,231,1059.94,2,5,4,11,Medium Value
14503,17,40,597.07,4,4,3,11,Medium Value
14504,82,96,542.71,2,5,3,10,Medium Value
14505,43,265,2121.26,3,5,5,13,High Value
14506,1,54,561.96,5,4,3,12,High Value
14507,54,55,615.31,3,4,3,10,Medium Value
14512,26,23,275.28,4,3,2,9,Medium Value
14513,45,11,317.35,3,1,2,6,Low Value
14514,40,39,403.11,3,4,3,10,Medium Value
14515,30,30,765.65,4,3,4,11,Medium Value
14520,129,1,165.0,1,1,1,3,Lost
14522,37,7,278.63,4,1,2,7,Low Value
14524,17,110,753.42,4,5,4,13,High Value
14525,24,121,1469.74,4,5,5,14,High Value
14527,2,371,2993.73,5,5,5,15,High Value
14530,24,108,1497.04,4,5,5,14,High Value
14532,75,50,710.25,2,4,4,10,Medium Value
14534,8,270,2281.39,5,5,5,15,High Value
14535,87,94,852.87,2,5,4,11,Medium Value
14536,98,18,170.95,2,2,1,5,Lost
14538,95,3,106.5,2,1,1,4,Lost
14540,148,11,195.9,1,1,1,3,Lost
14541,7,102,1307.3500000000001,5,5,5,15,High Value
14542,24,5,103.25,4,1,1,6,Low Value
14543,10,50,2517.8,5,4,5,14,High Value
14546,40,142,874.88,3,5,4,12,High Value
14548,156,2,326.4,1,1,2,4,Lost
14549,150,56,289.24,1,4,2,7,Low Value
14551,43,7,125.43,3,1,1,5,Lost
14553,57,39,312.32,3,4,2,9,Medium Value
14555,141,14,186.34,1,2,1,4,Lost
14560,1,24,840.8299999999999,5,3,4,12,High Value
14561,1,36,566.99,5,3,3,11,Medium Value
14562,22,105,1105.99,4,5,4,13,High Value
14565,44,24,710.14,3,3,4,10,Medium Value
14570,119,29,218.06,1,3,2,6,Low Value
14572,93,102,1073.33,2,5,4,11,Medium Value
14573,18,157,1237.82,4,5,4,13,High Value
14577,2,52,299.74,5,4,2,11,Medium Value
14583,4,152,438.43,5,5,3,13,High Value
14584,8,98,1033.06,5,5,4,14,High Value
14586,115,19,237.36,1,2,2,5,Lost
14587,23,351,1452.68,4,5,5,14,High Value
14591,52,37,204.02,3,3,1,7,Low Value
14593,37,64,339.59,4,4,2,10,Medium Value
14595,152,5,163.8,1,1,1,3,Lost
14597,30,3,165.1,4,1,1,6,Low Value
14600,144,25,393.33000000000004,1,3,3,7,Low Value
14603,113,2,660.0,1,1,3,5,Lost
14606,2,1350,6440.73,5,5,5,15,High Value
14607,100,3,495.0,2,1,3,6,Low Value
14609,16,2,295.2,5,1,2,8,Low Value
14616,81,3,406.08000000000004,2,1,3,6,Low Value
14618,176,5,211.8,1,1,2,4,Lost
14619,84,20,394.44,2,2,3,7,Low Value
14620,44,26,412.78000000000003,3,3,3,9,Medium Value
14621,26,17,330.61,4,2,2,8,Low Value
14622,23,21,320.58000000000004,4,2,2,8,Low Value
14623,25,73,397.86,4,5,3,12,High Value
14625,35,19,314.1,4,2,2,8,Low Value
14626,72,29,586.9,2,3,3,8,Low Value
14628,81,12,331.58000000000004,2,2,2,6,Low Value
14631,74,25,630.08,2,3,3,8,Low Value
14632,101,8,114.56,2,1,1,4,Lost
14633,105,20,344.90000000000003,2,2,2,6,Low Value
14636,107,16,300.19,1,2,2,5,Lost
14639,130,29,558.59,1,3,3,7,Low Value
14640,9,43,802.0500000000001,5,4,4,13,High Value
14643,9,16,335.87,5,2,2,9,Medium Value
14644,137,8,187.50000000000003,1,1,1,3,Lost
14645,114,9,240.10000000000002,1,1,2,4,Lost
14646,3,967,127410.23,5,5,5,15,High Value
14647,40,28,236.04000000000002,3,3,2,8,Low Value
14649,51,48,582.12,3,4,3,10,Medium Value
14651,50,59,415.47,3,4,3,10,Medium Value
14653,177,29,344.81,1,3,2,6,Low Value
14655,61,14,810.56,3,2,4,9,Medium Value
14656,8,80,291.05,5,5,2,12,High Value
14657,121,76,524.4,1,5,3,9,Medium Value
14659,26,129,1381.76,4,5,5,14,High Value
14662,73,87,512.28,2,5,3,10,Medium Value
14665,135,41,731.66,1,4,4,9,Medium Value
14667,10,193,2779.23,5,5,5,15,High Value
14669,80,166,1259.24,2,5,4,11,Medium Value
14670,119,123,392.86,1,5,3,9,Medium Value
14672,73,61,765.55,2,4,4,10,Medium Value
14676,46,17,1148.52,3,2,4,9,Medium Value
14680,17,129,12634.73,4,5,5,14,High Value
14681,50,5,393.95,3,1,3,7,Low Value
14682,26,2,52.0,4,1,1,6,Low Value
14684,54,121,325.08,3,5,2,10,Medium Value
14688,3,177,2658.79,5,5,5,15,High Value
14689,47,13,112.8,3,2,1,6,Low Value
14691,51,17,439.6,3,2,3,8,Low Value
14692,74,54,480.3,2,4,3,9,Medium Value
14693,103,8,172.9,2,1,1,4,Lost
14696,26,49,876.77,4,4,4,12,High Value
14697,57,22,188.60999999999999,3,3,1,7,Low Value
14699,53,8,109.13000000000001,3,1,1,5,Lost
14700,28,76,1541.1,4,5,5,14,High Value
14701,11,234,1941.43,5,5,5,15,High Value
14702,1,102,1040.75,5,5,4,14,High Value
14704,19,26,100.75,4,3,1,8,Low Value
14705,37,1,179.0,4,1,1,6,Low Value
14709,26,70,1628.94,4,4,5,13,High Value
14711,1,206,1908.16,5,5,5,15,High Value
14713,25,145,1023.79,4,5,4,13,High Value
14715,137,22,247.45,1,3,2,6,Low Value
14719,18,77,488.12,4,5,3,12,High Value
14727,113,10,268.58,1,1,2,4,Lost
14730,17,152,734.99,4,5,4,13,High Value
14731,44,30,251.01999999999998,3,3,2,8,Low Value
14732,25,80,1283.2,4,5,4,13,High Value
14733,9,92,3991.84,5,5,5,15,High Value
14735,15,92,2634.21,5,5,5,15,High Value
14738,38,25,525.69,3,3,3,9,Medium Value
14739,58,12,593.74,3,2,3,8,Low Value
14740,36,89,1448.21,4,5,5,14,High Value
14741,3,8,173.56,5,1,1,7,Low Value
14744,136,14,703.03,1,2,4,7,Low Value
14745,23,31,581.67,4,3,3,10,Medium Value
14747,88,18,328.2,2,2,2,6,Low Value
14748,51,19,300.71,3,2,2,7,Low Value
14754,134,15,228.26999999999998,1,2,2,5,Lost
14755,15,118,2239.28,5,5,5,15,High Value
14758,44,57,1206.94,3,4,4,11,Medium Value
14759,71,35,572.25,2,3,3,8,Low Value
